id,chapter,year,text
2020.emnlp-main.342.txt,"
7 Conclusion
",2020,"with our proposed document representation pre-compute and re-use methods, mores can achieve 120x speedup in online ranking while retaining accuracy."
2020.emnlp-main.343.txt,"
5 Conclusions and Future work
",2020,"as a future work, we plan to utilize automatic summarization for missing abstracts, instead of taking the first 512 content tokens."
2020.emnlp-main.343.txt,"
5 Conclusions and Future work
",2020,"we have cast a solution for faq retrieval to a solution for ad-hoc document retrieval, where titles and abstracts took the role of questions and answers in faqs."
2020.emnlp-main.345.txt,"
6 Conclusion and Future Work
",2020,"another is to learn rules and dictionaries jointly, which may also aid sentiment analysis (wilson et al., 2005)."
2020.emnlp-main.345.txt,"
6 Conclusion and Future Work
",2020,ideas presented here are general enough to enable other applications.
2020.emnlp-main.345.txt,"
6 Conclusion and Future Work
",2020,one avenue of future work is to learn explainable rules that domain experts can interact with on top of such embeddings.
2020.emnlp-main.346.txt,"
8 Conclusion
",2020,"although we focus only on masked language models in this paper, our method can be trivially extended to standard language models, and thus maybe useful for constructing inputs for models like gpt-3 (brown et al., 2020)."
2020.emnlp-main.349.txt,"
6 Conclusion
",2020,"in order to keep track of plot elements, we create plotmachines which generates paragraphs using a high-level discourse structure and a dynamic plot memory keeping track of both the outline and story."
2020.emnlp-main.349.txt,"
6 Conclusion
",2020,we facilitate training by altering three datasets to include plot outlines as input for long story generation.
2020.emnlp-main.35.txt,"
6 Conclusion and future work
",2020,"in the future, we will study the effectiveness of ta on other nlp tasks, such as the document-level translation, and investigate whether ta is useful for transformer pre-training."
2020.emnlp-main.350.txt,"
7 Conclusion
",2020,a promising research direction is to investigate the root cause behind memorization.
2020.emnlp-main.350.txt,"
7 Conclusion
",2020,"methodologically, we introduced a simple way to examine the content of latent variables by looking at the reconstruction loss per position."
2020.emnlp-main.350.txt,"
7 Conclusion
",2020,"more powerful decoders with alternative factorizations could avoid this issue, for example, non-autoregressive transformers (gu et al., 2017) or transformers with flexible word orders (gu et al., 2019)."
2020.emnlp-main.350.txt,"
7 Conclusion
",2020,"moreover, the agreement metric is another complementary evaluation that is automatic and focused on generation."
2020.emnlp-main.350.txt,"
7 Conclusion
",2020,"therefore, another research avenue would be to blend the two frameworks (im et al., 2017)."
2020.emnlp-main.350.txt,"
7 Conclusion
",2020,we hope that these methods will see widespread adoption for measuring progress more reliably.
2020.emnlp-main.351.txt,"
8 Conclusion and Future Work
",2020,our findings also suggest future work on additional ways to incorporate story principles into plot generation.
2020.emnlp-main.351.txt,"
8 Conclusion and Future Work
",2020,"there is also further work to be done in investigating what models are best able to incorporate plots, which would enable plot improvements to be even more effective."
2020.emnlp-main.352.txt,"
5 Conclusion
",2020,"our method learns the pair relationship between prompts and responses as a regression task on a latent space, which is more suitable for the openended nature of this task."
2020.emnlp-main.353.txt,"
7 Conclusion
",2020,generating subsequent references with such properties has the potential to enhance user adaptation and successful communication in dialogue systems.
2020.emnlp-main.353.txt,"
7 Conclusion
",2020,"we believe that the resulting dataset of referring utterance chains can be a useful resource to analyse and model other dialogue phenomena, such as saliency or partner specificity, both on language alone or on the interaction of language and vision."
2020.emnlp-main.354.txt,"
6 Conclusion
",2020,"we resort to using compound pcfgs which enables us to complement the alignment loss with a language modeling objective, resulting in a fully-differentiable end-to-end visually grounded learning."
2020.emnlp-main.355.txt,"
7 Conclusion
",2020,"in the future, we plan to examine the hierarchical classification architecture’s potential for reducing computational runtime."
2020.emnlp-main.355.txt,"
7 Conclusion
",2020,we extend the concept of active learning to class-based active learning for choosing the most informative query pair.
2020.emnlp-main.356.txt,"
6 Conclusion
",2020,we have only begun to explore the possibilities opened up by pose traces.
2020.emnlp-main.357.txt,"
5 Conclusion and Future Work
",2020,"despite without groundtruth resulting images, we propose cross-task consistency (ctc) to provide a more explicit training signal and train these counterfactual instructions in a self-supervised scenario."
2020.emnlp-main.357.txt,"
5 Conclusion and Future Work
",2020,"for the real world, both visual and linguistic will be more complicated."
2020.emnlp-main.357.txt,"
5 Conclusion and Future Work
",2020,we present a self-supervised counterfactual reasoning (sscr) framework that introduces counterfactual thinking to cope with the data scarcity limitation for iterative language-based image editing.
2020.emnlp-main.358.txt,"
7 Conclusion
",2020,in future work we plan to incorporate crosslingual signals as vulic et al.´ (2019) argue that a fully unsupervised setting is hard to motivate.
2020.emnlp-main.359.txt,"
6 Conclusion
",2020,"while prior efforts focus on improving sharing and cross-lingual alignment, we provide new insights and a different perspective on unsharing and resolving language conflicts."
2020.emnlp-main.36.txt,"
5 Conclusion
",2020,"for future work, we plan to investigate the use of a more powerful language model, such as megatron-lm (shoeybi et al., 2019), as the teacher; and different strategies for choosing hard negatives to further boost the performance."
2020.emnlp-main.361.txt,"
7 Conclusion
",2020,"future work will investigate the compositional capability of these adapters, and combine domain and monolingual adapters for nmt."
2020.emnlp-main.361.txt,"
7 Conclusion
",2020,"more generally, this work adds to the growing evidence of the flexibility of adapter layers (pfeiffer et al., 2020a), and their potential for lightweight fine-tuning, including in zero-shot scenarios (pfeiffer et al., 2020b) and in a variety of tasks (üstün et al., 2020)."
2020.emnlp-main.361.txt,"
7 Conclusion
",2020,"we introduced monolingual adapters and compared them to bilingual adapters, which we also applied to zero-shot translation."
2020.emnlp-main.362.txt,"
5 Discussion
",2020,"more broadly, the community must establish a robust evaluation scheme for zero-shot crosslingual transfer as a single run with one random seed does not reflect the variance of the method (especially in a zero-shot or few-shot setting).5 while keung et al.(2020) advocate using oracle for model selection, we instead argue reporting the variance of test performance, following the few-shot learning literature."
2020.emnlp-main.362.txt,"
5 Discussion
",2020,"therefore, we make the following recommendations for future work on cross-lingual alignment or multilingual representations: 1) evaluations should consider average quality data, not exclusively high-quality bitext.2) evaluation must consider multiple nlp tasks or datasets.3) evaluation should report mean and variance over multiple seeds, not a single run."
2020.emnlp-main.363.txt,"
5 Conclusion
",2020,"our results have revealed that structural language similarity determines the transfer success for lower-level tasks like pos-tagging and dependency parsing; on the other hand, the pretraining corpora size of the target language is crucial for explaining transfer results for higher-level language understanding tasks, such as question answering and natural language inference."
2020.emnlp-main.363.txt,"
5 Conclusion
",2020,"this finding provides a strong incentive for intensifying future research efforts that focus on cheap or naturally occurring supervision (vulic et al.´ , 2019; artetxe et al., 2020c; marchisio et al., 2020), quick and simple annotation procedure, and the more effective few-shot transfer learning setups."
2020.emnlp-main.364.txt,"
8 Conclusions
",2020,"for future work, we plan to expand the automatic domain induction methods and test the mdkd framework on generic mt with data exhibiting varying degrees of heterogeneity: as mdkd distills domain-specific models to create multiple simpler data distributions, we want to investigate if inducing train-time specializations and using them for distillation through mdkd can lead to better quality."
2020.emnlp-main.364.txt,"
8 Conclusions
",2020,"since the approach is architecture-independent, it is easy to combine with other multi-domain nmt models."
2020.emnlp-main.365.txt,"
9 Conclusion
",2020,models can be extended to multiple languages in the same training process.
2020.emnlp-main.365.txt,"
9 Conclusion
",2020,"then, in an independent step, it can be extended to support further languages."
2020.emnlp-main.365.txt,"
9 Conclusion
",2020,we extensively tested the approach for various languages from different language families.
2020.emnlp-main.366.txt,"
5 Discussion
",2020,"we also apply our method to both semantic and syntactic parsing, demonstrating our method’s broader applicability to tasks that process variable-output-length data in a sequential manner."
2020.emnlp-main.368.txt,"
7 Conclusion
",2020,future studies will extend this work to other crosslingual nlp tasks and more languages.
2020.emnlp-main.369.txt,"
5 Conclusion
",2020,we present a curated subset of amazon reviews specifically designed to aid research in multilingual text classification.
2020.emnlp-main.369.txt,"
5 Conclusion
",2020,"with these contributions, we hope that this corpus will be an important resource to the research community."
2020.emnlp-main.370.txt,"
8 Conclusions
",2020,"second, in order to evaluate how well ai models can predict glucose knowledge on novel inputs, the ultimate value of such a dataset, we defined a standalone evaluation task for predicting specific and general inference rules given a story/sentence pair and a dimension."
2020.emnlp-main.370.txt,"
8 Conclusions
",2020,"together with this paper, we release our dataset16 and models17, which we hope will enable the ai research community to explore effective approaches to incorporate commonsense reasoning capabilities into various downstream tasks."
2020.emnlp-main.371.txt,"
6 Conclusion
",2020,these methods should be applicable to other semantic parsing and perhaps other natural language analysis tasks.
2020.emnlp-main.373.txt,"
7 Discussion and Conclusion
",2020,"an interesting future direction is to generate each clarification in response to the previous ones, in a dialogue setup (saeidi et al., 2018)."
2020.emnlp-main.373.txt,"
7 Discussion and Conclusion
",2020,"another challenge is the “needle in a haystack” problem of the clarifications, and one way to address it is to develop a model that is capable of “introspection”, specifically knowing what it doesn’t know."
2020.emnlp-main.373.txt,"
7 Discussion and Conclusion
",2020,filling in knowledge gaps and making implicit intermediate reasoning steps explicit is imperative going forward.
2020.emnlp-main.373.txt,"
7 Discussion and Conclusion
",2020,we hope that our framework will facilitate future research in this area.
2020.emnlp-main.374.txt,"
7 Summary
",2020,this implies a strong potential for pre-training models to better generalize in low-data scenarios.
2020.emnlp-main.375.txt,"
5 Discussion
",2020,"a summary of our results can be seen in table 1, with few-shot learning outcomes in colored cells on the left, and the effect of structural supervision on the right."
2020.emnlp-main.375.txt,"
5 Discussion
",2020,"in this paper, we have tested the few-shot learning capabilities of neural language models, as well as whether these models can learn grammatical representations that are invariant to syntactic transformation."
2020.emnlp-main.375.txt,"
5 Discussion
",2020,scaling these carefully-controlled methods to the larger data setting will be an important next step.
2020.emnlp-main.375.txt,"
5 Discussion
",2020,"thus, robust fewshot generalization is still an important problem in these environments."
2020.emnlp-main.376.txt,"
6 Conclusions
",2020,"another line of future research is to compare the incremental predictions of neural models to finergrained eye-tracking evidence during sentence processing of double-object sentences (e.g.filik et al., 2004)."
2020.emnlp-main.376.txt,"
6 Conclusions
",2020,"as neural language models become more complex, subtler phenomena like verb bias may yield new insights into how lexical and grammatical representations are jointly learned and successfully integrated for language understanding."
2020.emnlp-main.376.txt,"
6 Conclusions
",2020,one possibility is that the transformer’s self-attention mechanism and layer-wise organization improves its ability to represent lexicallyspecific structures.
2020.emnlp-main.377.txt,"
9 Conclusions
",2020,"comparing different ways of aligning the gaze modality with language production, as we have done in the present work, can shed light on how these processes unfold in human cognition."
2020.emnlp-main.377.txt,"
9 Conclusions
",2020,"in the future, our approach and new evaluation measure could be applied to larger eyetracking datasets, such as the english dataset by he et al.(2019)."
2020.emnlp-main.377.txt,"
9 Conclusions
",2020,"since different eye-tracking datasets tend to make use of different gaze encodings and formats, the amount of pre-processing and analysis steps required to apply our method to other resources was beyond the scope of this paper."
2020.emnlp-main.377.txt,"
9 Conclusions
",2020,"taken together, our results open the door to further work in this direction and support the case for computational approaches leveraging cognitive data."
2020.emnlp-main.377.txt,"
9 Conclusions
",2020,"we believe, however, that there is value in conducting research with languages other than english."
2020.emnlp-main.377.txt,"
9 Conclusions
",2020,we leave testing whether the reported pattern of results holds across different languages to future work.
2020.emnlp-main.378.txt,"
6 Discussion
",2020,one future direction is to consider more sophisticated mechanisms to gain stronger controlability over longer sentences while maintaining the compactness of latent representations.
2020.emnlp-main.378.txt,"
6 Discussion
",2020,we hope that this paper will help renew interest in dgms for this purpose.
2020.emnlp-main.378.txt,"
6 Discussion
",2020,"while deep generative models (dgms) such as vaes are theoretically attractive due to its principle nature, it is now rarely used by practitioners in the modern pre-trained language modeling era where bert/gpt dominate with strong empirical performance."
2020.emnlp-main.379.txt,"
6 Conclusion
",2020,"for example, model size is a secondary factor to vocabulary set for token classification task."
2020.emnlp-main.379.txt,"
6 Conclusion
",2020,the model size is a secondary factor; larger model size can probably further improve the performance of a a domain- and applicationspecific language model.
2020.emnlp-main.38.txt,"
7 Conclusion
",2020,"this opens up the possibility of exploring large-scale meta-learning in nlp for various meta problems, including neural architecture search, continual learning, hyperparameter learning, and more."
2020.emnlp-main.38.txt,"
7 Conclusion
",2020,we introduced an approach to leverage unlabeled data to crate meta-learning tasks for nlp.
2020.emnlp-main.380.txt,"
7 Conclusion
",2020,"in future work, we plan to further investigate how different techniques apply to the problem of text segmentation, including data augmentation (wei and zou, 2019; lukasik et al., 2020b) and methods for regularization and mitigating labeling noise (jiang et al., 2020; lukasik et al., 2020a)."
2020.emnlp-main.381.txt,"
7 Conclusion
",2020,"we invite developers, researchers, and ai experts to join our project."
2020.emnlp-main.383.txt,"
6 Discussions and future work
",2020,"the data size for yahoo finance and news, while being one of the largest in the context of hatespeech classification, is nevertheless small in the context of language modeling."
2020.emnlp-main.383.txt,"
6 Discussions and future work
",2020,"the main goal here is not to develop a more powerful misspelling corrector, but rather to propose a new and stronger language modeling approach."
2020.emnlp-main.383.txt,"
6 Discussions and future work
",2020,we plan to perform large-scale pre-training and evaluation on glue datasets for the comprehensive analysis.
2020.emnlp-main.383.txt,"
6 Discussions and future work
",2020,we will continue to explore this line in the future.
2020.emnlp-main.384.txt,"
6 Conclusion
",2020,"in our future work, we would like to extend this idea to unseen numbers in vocabulary as a function of seen ones."
2020.emnlp-main.385.txt,"
6 Conclusion
",2020,future work might explore combining more expressive flows with discrete latent variables.
2020.emnlp-main.385.txt,"
6 Conclusion
",2020,in this work we carried out a large scale empirical investigation of masked number prediction and numerical anomaly detection in text.
2020.emnlp-main.386.txt,"
6 Conclusion
",2020,"finally, the models to generate cross-lingual annotations should be thoroughly evaluated in downstream music retrieval and recommendation tasks."
2020.emnlp-main.386.txt,"
6 Conclusion
",2020,"hence, the effectiveness of language-specific concept representations to model the culturally diverse perception could be further probed."
2020.emnlp-main.386.txt,"
6 Conclusion
",2020,"however, inspired by paraphrastic sentence embedding learning, one can also consider the music genre relations as paraphrasing forms with different strengths (wieting et al., 2016)."
2020.emnlp-main.386.txt,"
6 Conclusion
",2020,our work provides a methodological framework to study the annotation behavior across languagebound cultures in other domains too.
2020.emnlp-main.387.txt,"
8.1 Future Work
",2020,"the next step towards this goal would be to recognize when characters refer to one another, and how this contributes to the movie-level risk behavior rating."
2020.emnlp-main.389.txt,"
9 Conclusion
",2020,"furthermore, we used the interpretability of constituency tests to highlight and explain the parser’s strengths and shortcomings, like the “[ subject verb ]” and “adverb [ adjective noun ]” misbracketings, revealing potential next steps for improvement."
2020.emnlp-main.391.txt,"
5 Conclusion and Future Work
",2020,"in addition, stem and morpheme information can be utilized as additional signals in training."
2020.emnlp-main.391.txt,"
5 Conclusion and Future Work
",2020,"in the future, we plan to enhance the system for handling morphologically complex languages trough unsupervised morphological segmentation."
2020.emnlp-main.393.txt,"
5 Conclusion
",2020,"while it has helped create more accurate models, we argued that this has been at the expense of fairness, efficiency, and robustness, among other desiderata."
2020.emnlp-main.394.txt,"
9 Conclusion
",2020,"in the future work wish to explore more data independent methods such as lrc, for both speed and lack of data dependency, as well as manipulation of the decay w.r.t.what we have discovered from our layer-wise analysis."
2020.emnlp-main.394.txt,"
9 Conclusion
",2020,we further explored constraint and replay based mitigation techniques to close the performance gap between general and domain specific natural language tasks.
2020.emnlp-main.395.txt,"
7 Conclusion
",2020,"our results reinforce previous findings and also illuminate further insights: i) while the information in neural language models is massively distributed, it is possible to extract a small number of features to carry out a downstream nlp task, ii) the number of extracted features varies based on the complexity of the task, iii) the neurons that learn word morphology and lexical semantics are predominantly found in the lower layers of the network, whereas the ones that learn syntax are at the higher layers, with the exception of bert, where neurons were spread across the entire network, iv) closed-class words (for example interjections) are handled using fewer neurons compared to polysemous words (such as nouns and adjectives), v) features in xlnet are more localized towards individual properties as opposed to other architectures where neurons are distributed across many properties."
2020.emnlp-main.396.txt,"
8 Conclusion
",2020,"first, the approach could apply the same meta-learning approach to other classes of tasks beyond span id."
2020.emnlp-main.396.txt,"
8 Conclusion
",2020,our current study could be extended in various directions.
2020.emnlp-main.396.txt,"
8 Conclusion
",2020,"such patterns can be used for manual fine-grained model selection, but our meta-learning model could also be incorporated directly into automl systems."
2020.emnlp-main.396.txt,"
8 Conclusion
",2020,"we explain such patterns by interpreting the parameters of the regression model, which yields insights into how the properties of span id tasks interact with properties of neural model architectures."
2020.emnlp-main.397.txt,"
9 Conclusions and future directions
",2020,"future work can apply these tests to a broader range of models, and continue to develop controlled tests that target encoding of complex compositional meanings, both for two-word phrases and for larger meaning units."
2020.emnlp-main.397.txt,"
9 Conclusions and future directions
",2020,we hope that our findings will stimulate further work on leveraging the power of these generalized transformers while improving their capacity to capture compositional meaning.
2020.emnlp-main.398.txt,"
8 Conclusion and Future Directions
",2020,"while our analysis is helpful in understanding pretrained models, it suggests interesting research directions towards building compact models and models with better architectural choices."
2020.emnlp-main.4.txt,"
6 Conclusion and Future Work
",2020,"besides the future extensions of this approach that we mentioned in our results discussion and error analysis, this work opens several interesting research paths."
2020.emnlp-main.4.txt,"
6 Conclusion and Future Work
",2020,"for our evaluation, we annotated arguments from debatepedia regarding their stance and whether they involve consequences or not."
2020.emnlp-main.4.txt,"
6 Conclusion and Future Work
",2020,the method exploits grammatical dependencies and lexicons to identify effect words and their impact.
2020.emnlp-main.4.txt,"
6 Conclusion and Future Work
",2020,"therefore, we plan to complement this work with approaches for other frequently applied schemes such as arguments by expert opinion and arguments by example."
2020.emnlp-main.400.txt,"
8 Conclusion
",2020,"furthermore, integrating information from knowledge-bases can further improve the quality of entity representation."
2020.emnlp-main.400.txt,"
8 Conclusion
",2020,"future work can explore representations for rare or unseen entities, as well as developing less memory-intensive ways to learn and integrate entity representations."
2020.emnlp-main.400.txt,"
8 Conclusion
",2020,"our entity representations influence the answer predictions for open-domain question answering system and are of high quality, compared to prior work such as knowbert."
2020.emnlp-main.402.txt,"
5 Summary and Outlook
",2020,future work may investigate whether these results translate to other language models besides roberta as well as other training datasets besides winogrande.
2020.emnlp-main.403.txt,"
6 Conclusion
",2020,we hope the insights provided here will help guide the development of better language models in the future.
2020.emnlp-main.403.txt,"
6 Conclusion
",2020,"we investigate and support several reasons why next-sentence prediction is ill-suited for bert pretraining, we provide better inference-based alternatives, and we develop other novel auxiliary tasks based on word importance and soft clustering that provide substantial benefits to bert pre-training."
2020.emnlp-main.404.txt,"
6 Conclusion and Future Work
",2020,"in future work, we plan to explore topic-level bias prediction as well as going beyond left-centerright bias."
2020.emnlp-main.404.txt,"
6 Conclusion and Future Work
",2020,"last but not least, we plan to experiment with other languages, and to explore to what extent a model for one language is transferable to another one given that the left-center-right division is not universal and does not align perfectly across countries and cultures, even when staying within the western political world."
2020.emnlp-main.404.txt,"
6 Conclusion and Future Work
",2020,"we further proposed an adversarial media adaptation approach, as well as a special triplet loss in order to prevent modeling the source instead of the political bias in the news article, which is a common pitfall for approaches dealing with data that exhibit high correlation between the source of a news article and its class, as is the case with our task here."
2020.emnlp-main.404.txt,"
6 Conclusion and Future Work
",2020,"we further want to develop models that would be able to detect specific fragments in an article where the bias occurs, thus enabling explainability."
2020.emnlp-main.405.txt,"
5 Conclusion
",2020,"in future work, we plan to apply our semantic label smoothing technique to various sequence to sequence problems, including text summarization (zhang et al., 2019) and text segmentation (lukasik et al., 2020b)."
2020.emnlp-main.405.txt,"
5 Conclusion
",2020,"we achieve this by using a pre-trained model to find semantically similar sequences from the training corpus, and then we use bleu score to rerank the closest targets."
2020.emnlp-main.405.txt,"
5 Conclusion
",2020,we also plan to study the relation between pretraining and data augmentation techniques.
2020.emnlp-main.406.txt,"
6 Conclusion
",2020,"graphical models with task specific inductive bias have been successful for tasks like ner, coreference resolution, relation extraction, and parsing."
2020.emnlp-main.406.txt,"
6 Conclusion
",2020,our proposed method paves the way for new neural graphical models to be designed for these tasks.
2020.emnlp-main.407.txt,"
7 Conclusion
",2020,"we introduce benchmarks, based on existing datasets, to evaluate model performance on such tasks."
2020.emnlp-main.409.txt,"
6 Conclusion
",2020,"from the ranking results of two different probings, we show a list of interesting observations to provide model selection guidelines and shed light on future research towards a more advanced language modeling learning for dialogue applications."
2020.emnlp-main.409.txt,"
6 Conclusion
",2020,"we investigate representations from pre-trained language models for task-oriented dialogue tasks, including domain identification, intent detection, slot tagging, and dialogue act prediction."
2020.emnlp-main.409.txt,"
6 Conclusion
",2020,we use a supervised classifier probe and a proposed unsupervised mutual information probe.
2020.emnlp-main.41.txt,"
6 Conclusion
",2020,"future works include using other multilingual pretraining models such as xlm-roberta (conneau et al., 2019) for a more accurate model and distilmbert (sanh et al., 2019) for a more compact model."
2020.emnlp-main.41.txt,"
6 Conclusion
",2020,one significant merit of framing word alignment as a squad-style span prediction task is that we can easily import the progress of the latest question answering and multilingual language modeling technologies.
2020.emnlp-main.41.txt,"
6 Conclusion
",2020,our cross-language span prediction method can be used for any alignments between two sequences.
2020.emnlp-main.41.txt,"
6 Conclusion
",2020,"we have already applied it to bilingual sentence alignment (chousa et al., 2020) and we plan to extend it to other related problems."
2020.emnlp-main.410.txt,"
7 Conclusion
",2020,we release our multiatis++ corpus to facilitate future research on cross-lingual nlu to bridge the gap between cross-lingual transfer and supervised methods.
2020.emnlp-main.410.txt,"
7 Conclusion
",2020,"we use our corpus to evaluate various cross-lingual transfer methods including the use of multilingual bert encoder, machine translation, and label projection."
2020.emnlp-main.411.txt,"
7 Conclusion
",2020,future work includes its cross-lingual transfer and cross-dataset (or cross-task) generalization.
2020.emnlp-main.412.txt,"
4 Conclusion
",2020,"in the future, we plan to explore maskaugment for other tasks in nlp domain."
2020.emnlp-main.412.txt,"
4 Conclusion
",2020,"to combat this shortcoming, we investigate domain adaptation through the proposed unsupervised teacher-student training that leverages the maskaugment method for data augmentation."
2020.emnlp-main.413.txt,"
7 Conclusion
",2020,"last but not least, we collect the topv2 dataset, a large-scale multi-domain task-oriented semantic parsing dataset with 8 domains and more than 180k annotated samples to evaluate our models, which we release to the research community."
2020.emnlp-main.415.txt,"
6 Conclusions
",2020,"in the future, we plan to explore this approach with other language pairs and other generation tasks."
2020.emnlp-main.416.txt,"
6 Discussion
",2020,"furthermore, to move towards more practical applications, we would also need to conduct communication-based evaluation (newman et al., 2020) in addition to annotating individual utterances."
2020.emnlp-main.416.txt,"
6 Discussion
",2020,future work can aim to propose more general formulations that encapsulate more properties of the circumstance.forms of assistance.
2020.emnlp-main.416.txt,"
6 Discussion
",2020,"future work can consider adapting experiment designs from prior work (gao et al., 2015; hohenstein and jung, 2018) to establish the impact of offering such intention-preserving paraphrases in real conversations, potentially by considering downstream outcomes."
2020.emnlp-main.416.txt,"
6 Discussion
",2020,"future work may consider more complex stylistic aspects and strategies that are more tied to the content, such as switching from active to passive voice."
2020.emnlp-main.416.txt,"
6 Discussion
",2020,"future work may consider more comprehensive modeling of how people form politeness perceptions or obtain more reliable causal estimates for strategy strength (wang and culotta, 2019).task formulation."
2020.emnlp-main.416.txt,"
6 Discussion
",2020,"given the fine-grained and individualized nature of the task, using humans to ascertain the politeness of the outputs would require an extensive and relatively complex annotation setup (e.g., collecting finegrained labels from annotators with known backgrounds for training and evaluating individualized perception models)."
2020.emnlp-main.416.txt,"
6 Discussion
",2020,"hence, while we work towards providing fully automated suggestions, we might also want to utilize the language ability humans possess and consider assistance approaches in the form of interpretable (partial) suggestions.evaluation."
2020.emnlp-main.416.txt,"
6 Discussion
",2020,the results and limitations of our method open up several natural directions for future work.modeling politeness perceptions.
2020.emnlp-main.417.txt,"
5 Conclusion and Discussion
",2020,"as for future directions, one natural extension is how we can automatically identify those attributes."
2020.emnlp-main.417.txt,"
5 Conclusion and Discussion
",2020,"in this paper, we propose a controlled adversarial text generation model that can generate more diverse and fluent adversarial texts."
2020.emnlp-main.417.txt,"
5 Conclusion and Discussion
",2020,our current generation is controlled by a few pre-specified attributes that are label-invariant by definition.
2020.emnlp-main.418.txt,"
5 Discussion
",2020,"alternatively, it may be useful to explore generation in a non left-to-right order to improve the efficiency of inference."
2020.emnlp-main.418.txt,"
5 Discussion
",2020,"another line of future work is to extend our model to sequence rewriting tasks, such as machine translation post-editing, that do not have existing error-tag dictionaries."
2020.emnlp-main.418.txt,"
5 Discussion
",2020,"even though our approach is open-vocabulary, future work will explore task specific restrictions."
2020.emnlp-main.418.txt,"
5 Discussion
",2020,this research would require induction of error tag inventories using either linguistic insights or unsupervised methods.
2020.emnlp-main.419.txt,"
10 Conclusion
",2020,"additionally, we identify limitations to this ability, specifically in the small data, random permutation setting, and will focus on this going forward."
2020.emnlp-main.42.txt,"
6 Conclusion
",2020,we leave it for future work to extend our study to more downstream tasks and systems.
2020.emnlp-main.420.txt,"
5 Conclusion
",2020,"blm has plenty of future applications, including template filling, information fusion, assisting human writing, etc."
2020.emnlp-main.420.txt,"
5 Conclusion
",2020,"depending on the application, we could also train the model to generate in specific orders by placing higher weights on the corresponding trajectories."
2020.emnlp-main.420.txt,"
5 Conclusion
",2020,"given partially specified text with one or more blanks, blm will fill in the blanks with a variable number of tokens consistent with the context."
2020.emnlp-main.420.txt,"
5 Conclusion
",2020,"moreover, we can extend our formulation to a conditional generative model."
2020.emnlp-main.420.txt,"
5 Conclusion
",2020,"such models can be used in machine translation to support editing and refining translation, as well as in dialogue systems to compose a complete sentence with given elements."
2020.emnlp-main.420.txt,"
5 Conclusion
",2020,"while we proposed blm for language generation, it would also be interesting to compare the representations learned by blm with those produced by other pre-training methods."
2020.emnlp-main.421.txt,"
5 Conclusion
",2020,"cod3s leads to more diverse outputs in a multi-target generation task in a controllable and interpretable manner, suggesting the potential of semantically guided diverse decoding for a variety of text generation tasks in the future."
2020.emnlp-main.422.txt,"
7 Future Work
",2020,"we also plan to expand our methodology for extracting grammar rules from raw text to other aspects of morphosyntax, such as argument structure and word order phenomena."
2020.emnlp-main.422.txt,"
7 Future Work
",2020,we leave a more expressive model and evaluation on more languages as future work.
2020.emnlp-main.424.txt,"
6 Conclusion
",2020,another approach would be to compare improvements between manual-only cleaning and cleaning done by a linguist working with someone who can write scripts to automatically correct repeated patterns of noise.
2020.emnlp-main.424.txt,"
6 Conclusion
",2020,it could be integrated into linguists’ workflow in order to improve the study of inflection and increase igt data.
2020.emnlp-main.424.txt,"
6 Conclusion
",2020,there is room for future improvement.
2020.emnlp-main.426.txt,"
6 Conclusion
",2020,"in general, such models can have educational applications by enabling children to explore creative writing at an early age and addressing the literary learning needs of learners with disabilities."
2020.emnlp-main.426.txt,"
6 Conclusion
",2020,"in this work, we focused only on the protagonist, but future works can explore modeling motivations, goals, achievements, and emotional trajectory of all characters."
2020.emnlp-main.426.txt,"
6 Conclusion
",2020,"our approach is general and provides a blueprint for similar works going forward and can be used outside emotion-aware storytelling, e.g., for generating other emotional content or text with other attributes or properties."
2020.emnlp-main.426.txt,"
6 Conclusion
",2020,the various assumptions and choices made in this paper and the specific characteristics of the dataset we chose can introduce biases and errors.
2020.emnlp-main.426.txt,"
6 Conclusion
",2020,this paper is a step towards future research directions on planning emotional trajectory while generating stories.
2020.emnlp-main.427.txt,"
8 Conclusion
",2020,future work needs to look into how question and reply context can improve automatic identification of advice.
2020.emnlp-main.429.txt,"
9 Conclusion
",2020,"for example, blog sites, which target researchers, use more jargon and focus on the main findings of a paper, while magazine articles, which target a much broader audience of readers, tell more stories and use more active voice."
2020.emnlp-main.429.txt,"
9 Conclusion
",2020,"we expect that our strategy formulations, classifiers, annotations and dataset will enable nlppowered tools to support effective science communication for different audiences."
2020.emnlp-main.43.txt,"
6 Conclusion and Future Work
",2020,"besides, we propose our chr-en and en-chr baselines, including both smt and nmt models, using both supervised and semi-supervised methods, and exploring both transfer learning and multilingual joint training methods with 4 other languages."
2020.emnlp-main.43.txt,"
6 Conclusion and Future Work
",2020,our future work involves converting the monolingual data to parallel and collecting more data from the news domain.
2020.emnlp-main.43.txt,"
6 Conclusion and Future Work
",2020,we hope these diverse baselines will serve as useful strong starting points for future work by the community.
2020.emnlp-main.430.txt,"
9 Conclusions
",2020,"in the future, we would like to explore uses of the subevent knowledge base for other eventoriented applications such as event tracking."
2020.emnlp-main.430.txt,"
9 Conclusions
",2020,"we performed extensive evaluations showing that the harvested subevent knowledge not only improves subevent relation extraction, but also improve a wide range of nlp tasks such as causal and temporal relation extraction and discourse parsing."
