id,chapter,year,text
2020.emnlp-main.549.txt,"
5 Conclusion
",2020,"in the future, we plan to extend our model to learn the heterogeneous graph automatically, which assures more flexibility for numerical reasoning."
2020.emnlp-main.55.txt,"
8 Conclusion
",2020,"possible future work includes (1) exploring other applications of diverse paraphrasing, such as data augmentation; (2) performing style transfer at a paragraph level; (3) performing style transfer for styles unseen during training, using few exemplars provided during inference."
2020.emnlp-main.552.txt,"
7 Conclusion
",2020,"the high specificity of our method opens doors to more insights from future work, which may include investigating how lsl results vary with probe architecture, developing intrinsic quality measures on latent ontologies, or applying the technique to discover new patterns in settings where gold annotations are not present."
2020.emnlp-main.553.txt,"
7 Conclusion
",2020,we hope our work can bring more insights into what makes a pretrained language model a pretrained language model.
2020.emnlp-main.554.txt,"
7 Discussion
",2020,"a first step in future work would be to test if the results of this paper hold on transformer architectures, or if instead transformers result in different patterns of structural encoding transfer."
2020.emnlp-main.554.txt,"
7 Discussion
",2020,"future work expanding on our results could focus on ablating specific structural features by creating hypothetical languages that differ in single grammatical features from the l2, in the style of galactic dependencies (wang and eisner, 2016), and testing the effect of structured data that’s completely unrelated to language, such as images."
2020.emnlp-main.555.txt,"
6 Conclusion
",2020,"as a result, it is believed that this study will benefit future work about choosing suitable positional encoding functions or designing other modeling methods for position information in the target nlp tasks based on their properties."
2020.emnlp-main.555.txt,"
6 Conclusion
",2020,the empirical experiments on the pre-trained position embeddings validate our hypothesis.
2020.emnlp-main.556.txt,"
7 Ethical Considerations and Conclusion
",2020,"we hope future work may better address this limitation, as in the work of cao and daume iii ´ (2019)."
2020.emnlp-main.557.txt,"
7 Conclusion
",2020,we hope our findings and probing dataset will provide a basis for improving pre-trained masked language models’ numerical and other concrete types of commonsense knowledge.
2020.emnlp-main.558.txt,"
5 Conclusion and Future work
",2020,"in future work, we will consider how to interpret environment specifications to facilitate grounded adaptation in these other areas."
2020.emnlp-main.559.txt,"
7 Conclusion and Future Work
",2020,"in the future, we will look into more accurate confidence measure via neural network calibration (guo et al., 2017) or using machine learning components (e.g., answer triggering (zhao et al., 2017) or a reinforced active selector (fang et al., 2017))."
2020.emnlp-main.559.txt,"
7 Conclusion and Future Work
",2020,one important future work is thus to conduct large-scale user studies and train parsers from real user interaction.
2020.emnlp-main.559.txt,"
7 Conclusion and Future Work
",2020,"we also plan to derive a more realistic formulation of user/expert annotation costs by analyzing real user statistics (e.g., average time spent on each question)."
2020.emnlp-main.56.txt,"
7 Conclusion and Future Work
",2020,"based on the ac-nlg method, in the future, we can explore the following directions: (1) improve the accuracy of judgment on a claim-level.(2) add external knowledge (e.g.a logic graph) to the predictor for the interpretability of the model."
2020.emnlp-main.560.txt,"
7 Conclusion and Future work
",2020,"for future work, we will explore methods attempting to solve hard and extra hard questions."
2020.emnlp-main.561.txt,"
8 Conclusion and Future Work
",2020,"in the future, we are interested in distilling and reusing the common knowledge from users’ selections."
2020.emnlp-main.562.txt,"
7 Conclusion
",2020,"for future work, we will continually improve the scale and quality of our dataset, to facilitate future research and to meet the need of database-oriented applications."
2020.emnlp-main.563.txt,"
5 Conclusion and Future Work
",2020,"since the current automatic-generated annotations are still noisy, it is useful to further improve the automatic annotation procedure."
2020.emnlp-main.563.txt,"
5 Conclusion and Future Work
",2020,we also plan to extend our approach to cope with multitable text-to-sql task spider.
2020.emnlp-main.564.txt,"
6 Conclusion
",2020,"our experiments show that schema linking, often overlooked as simple preprocessing, is actually a requisite for good sql parsing performance, providing an intriguing perspective for future improvements on this task."
2020.emnlp-main.564.txt,"
6 Conclusion
",2020,"our study sheds light on the characteristics of text-tosql parsing for future efforts including advanced modeling, problem identification, dataset construction and model evaluation."
2020.emnlp-main.566.txt,"
4 Conclusion
",2020,"besides, there are still two important directions for future work: (1) how to apply task-guided pre-training to general domain data when the indomain data is limited.(2) how to design more effective strategies to capture domain-specific and task-specific patterns for selective masking."
2020.emnlp-main.568.txt,"
6 Conclusion
",2020,"in the future, we plan to adapt our methods to more general applications that are not restricted to the field of sentiment analysis, such as doing multiple-dimension classification (e.g., topic, location) on general text corpus."
2020.emnlp-main.569.txt,"
7 Conclusions and Future Work
",2020,"in the future, we will explore the latent information between peer reviews and author responses to improve argument pair extraction."
2020.emnlp-main.569.txt,"
7 Conclusions and Future Work
",2020,we will also explore related useful research tasks using extra collected information related to scientific work submissions in rr.
2020.emnlp-main.570.txt,"
5 Conclusion
",2020,"in the future, we plan to further improve d-miln with aspect-level annotations and find appropriate way to combine d-miln with pre-training methods (tian et al., 2020)."
2020.emnlp-main.571.txt,"
6 Conclusion
",2020,"to stimulate research on this topic, we make hypo-cn publicly available.8 in future work, we plan to use hypo and hypo-cn to conduct a cross-lingual study on whether there are differences in the way exaggeration is expressed in english and chinese."
2020.emnlp-main.574.txt,"
7 Conclusions and future work
",2020,"in future work, we plan to apply our norm-based analysis to attention in other models, such as finetuned bert, roberta (liu et al., 2019), and albert (lan et al., 2020)."
2020.emnlp-main.574.txt,"
7 Conclusions and future work
",2020,"using our norm-based method, we provided a more detailed interpretation of the inner workings of transformers, compared to the studies using the weight-based analysis."
2020.emnlp-main.574.txt,"
7 Conclusions and future work
",2020,"we proposed the incorporation of another factor, the transformed input vectors."
2020.emnlp-main.576.txt,"
8 Discussion
",2020,"although our results have some implications on them, we leave a detailed study on context-free languages for future work."
2020.emnlp-main.576.txt,"
8 Discussion
",2020,another interesting direction would be to understand whether certain modifications or recently proposed variants of transformers improve their performance on formal languages.
2020.emnlp-main.576.txt,"
8 Discussion
",2020,we showed that transformers can easily generalize on certain counter languages such as shuffle-dyck and boolean expressions in a manner similar to our proposed construction.
2020.emnlp-main.58.txt,"
7 Conclusion
",2020,"we presented delorean, an unsupervised lmbased approach to generate text conditioned on past context as well as future constraints, through forward and backward passes considering each condition."
2020.emnlp-main.581.txt,"
6 Conclusion and Future Work
",2020,"it is inspiring and promising to be generalized to more rewriting tasks, which will be studied as our future work."
2020.emnlp-main.582.txt,"
6 Conclusion and Future Work
",2020,"in the future, there are several prospective research directions: (1) we introduce a distant supervision (ds) assumption in our mrp training task."
2020.emnlp-main.583.txt,"
4 Conclusions
",2020,our results suggest that future works introducing graph structure into nlp tasks should explain their necessity and superiority.
2020.emnlp-main.584.txt,"
7 Conclusions
",2020,"as for future work, we plan to investigate using languages other than english for training (e.g., our larger french and german training sets) in our cross-lingual transfer experiments, since english may not always be the optimal source language (anastasopoulos and neubig, 2020)."
2020.emnlp-main.586.txt,"
5 Further Discussion and Conclusion
",2020,"given the current large gaps between monolingual and multilingual lms, we will also focus on lightweight methods to enrich lexical content in multilingual lms (wang et al., 2020; pfeiffer et al., 2020)."
2020.emnlp-main.586.txt,"
5 Further Discussion and Conclusion
",2020,"in future work, we plan to investigate how domains of external corpora affect aoc configurations, and how to sample representative contexts from the corpora."
2020.emnlp-main.586.txt,"
5 Further Discussion and Conclusion
",2020,"in particular, some universal choices of configuration can be recommended: i) choosing monolingual lms; ii) encoding words with multiple contexts; iii) excluding special tokens; iv) averaging over lower layers."
2020.emnlp-main.586.txt,"
5 Further Discussion and Conclusion
",2020,"in-depth analyses of these factors are out of the scope of this work, but they warrant further investigations.opening future research avenues."
2020.emnlp-main.588.txt,"
8 Conclusion
",2020,"in future work, we hope that slurp will be a valuable resource for developing e2e-slu systems, as well as more traditional pipeline approaches to slu."
2020.emnlp-main.588.txt,"
8 Conclusion
",2020,"the next step is to extend slurp with spontaneous speech, which would again increase its complexity, but also move it one step closer to real-life applications."
2020.emnlp-main.593.txt,"
6 Conclusion
",2020,"to capture the temporal evolution of temporal kgs, we use velocity vectors defined in tangent spaces to learn time-dependent entity representations."
2020.emnlp-main.594.txt,"
7 Conclusions
",2020,"also, given the recent success of models such as elmo and bert, it would be interesting to explore extensions of graphglove to the class of contextualized embeddings."
2020.emnlp-main.594.txt,"
7 Conclusions
",2020,"possible directions for future work include using graphglove for unsupervised hypernymy detection, analyzing undesirable word associations, comparing learned graph topologies for different languages, and downstream applications such as sequence classification."
2020.emnlp-main.596.txt,"
7 Conclusion
",2020,"in the future, we aim at applying stare for node and graph classification tasks as well as extend our approach to large-scale kgs."
2020.emnlp-main.596.txt,"
7 Conclusion
",2020,"in the future, we plan to enrich wd50k entities with class labels and probe it against node classification tasks."
2020.emnlp-main.597.txt,"
6 Conclusion
",2020,"in future studies, we plan to increase the number of dimensions of the relational position encodings, since a scalar value may not be able to express positional information adequately."
2020.emnlp-main.598.txt,"
8 Conclusion
",2020,"in future work, we plan to extend our methodology to new languages, and experiment with multilingual and language specific bert models."
2020.emnlp-main.6.txt,"
5 Conclusion
",2020,this results in our first recommendation in future mt evaluations to avoid the use of source side test data that was created via human translation from another language.
2020.emnlp-main.6.txt,"
5 Conclusion
",2020,"we provided guidance in relation to sample size and statistical power to help planning future human evaluations of mt, particularly relevant to document-level human-parity investigations."
2020.emnlp-main.60.txt,"
6 Conclusion
",2020,we plan to investigate other automatic tools in curating more accurate denotation graphs with a complex composition of fine-grained concepts for future directions.
2020.emnlp-main.600.txt,"
5 Conclusion
",2020,"in future work, we plan to extend our approach to further improve the reward and policy functions, and to reduce the human-labeling factor."
2020.emnlp-main.601.txt,"
7 Conclusion
",2020,there are exciting avenues for multilingual work to account for language and cultural differences.
2020.emnlp-main.603.txt,"
5 Conclusions and Future Work
",2020,"this work can be extended in several ways: (i) we plan to investigate into further functions for τ to enhance the exploration-exploitation tradeoff.(ii) additional strategies to assign nuclearity should be explored, considering the excessive n-nclassification shown in our evaluation.(iii) we plan to apply our approach to more sentiment datasets (e.g., diao et al.(2014)), creating even larger treebanks.(iv) our new and scalable solution can be extended to also predict discourse relations besides structure and nuclearity.(v) we also plan to use a neural discourse parser (e.g."
2020.emnlp-main.603.txt,"
5 Conclusions and Future Work
",2020,"yu et al.(2018)) in combination with our large-scale treebank to fully leverage the potential of data-driven discourse parsing approaches.(vi) taking advantage of the new mega-dt corpus, we want to revisit the potential of discourse-guided sentiment analysis, to enhance current systems, especially for long documents.(vii) finally, more long term, we intend to explore other auxiliary tasks for distant supervision of discourse, like summarization, question answering and machine translation, for which plenty of annotated data exists (e.g., nallapati et al.(2016); cohan et al.(2018); rajpurkar et al.(2016, 2018))."
2020.emnlp-main.604.txt,"
5 Conclusions
",2020,"interestingly, we find statistical differences of trees generated from texts of different quality."
2020.emnlp-main.604.txt,"
5 Conclusions
",2020,"our model identifies the hierarchy of discourse segments without human annotations, and incorporates structural information into the model."
2020.emnlp-main.605.txt,"
7 Conclusion and Future Work
",2020,"moreover, we intend to instantiate our proposed framework to other domains such as teacher/student conversations and other types of discourse such as social media narratives."
2020.emnlp-main.605.txt,"
7 Conclusion and Future Work
",2020,we believe that our work may be extended to language generation in chatbots for producing more polite language to mediate face threats.
2020.emnlp-main.607.txt,"
6 Conclusions
",2020,"finally, we would like to combine plts with bert, similarly to attention-xml, but the computational cost of fine-tuning multiple bert encoders, one for each plt node, would be massive, surpassing the training cost of very large transformerbased models, like t5-3b (raffel et al., 2019) and megatron-lm (shoeybi et al., 2019) with billions of parameters (30-100x the size of bert-base)."
2020.emnlp-main.607.txt,"
6 Conclusions
",2020,"in future work, we would like to further investigate few and zero-shot learning in lmtc, especially in bert models that are currently unable to cope with zero-shot labels."
2020.emnlp-main.607.txt,"
6 Conclusions
",2020,pretraining bert from scratch on discharge summaries with a new bpe vocabulary is a possible solution.
2020.emnlp-main.608.txt,"
9 Conclusions
",2020,we hope this work provides some assistance to both those entering the nlp community and those already using contextualized encoders in looking beyond sota (and twitter) to make more educated choices.
2020.emnlp-main.609.txt,"
8 Conclusion and future work
",2020,"this last challenge will be especially crucial for future work that seeks to verify scientific claims against sources other than the research literature – for instance, social media and the news."
2020.emnlp-main.609.txt,"
8 Conclusion and future work
",2020,"we hope that the resources presented in this paper encourage future research on these important challenges, and help facilitate progress toward the broader goal of scientific document understanding."
2020.emnlp-main.61.txt,"
8 Conclusion
",2020,"our evaluation verifies the effectiveness of our method, while also indicating a scope for further study, enhancement, and extensions in the future."
2020.emnlp-main.610.txt,"
6 Conclusion
",2020,linguistic theories assume a close relationship between the realization of semantic arguments and syntactic configurations.
2020.emnlp-main.610.txt,"
6 Conclusion
",2020,"we invite future research into further integration of syntactic methods into shallow semantic analysis in other languages and other formulations, such as frame-semantic parsing, and other semantically oriented tasks."
2020.emnlp-main.611.txt,"
6 Conclusion and Future Work
",2020,"in the future, we will continue to investigate effective ways to obtain domain knowledge and incorporate it into enhanced models for paraphrase identification."
2020.emnlp-main.612.txt,"
6 Conclusions and Future Work
",2020,"a causal definition is in no way limited to this pairwise case, and future work may generalize it to the sequential case or to event representations that are compositional."
2020.emnlp-main.612.txt,"
6 Conclusions and Future Work
",2020,"having a causal model shines a light on the assumptions made here, and indeed, future work may further refine or overhaul them, a process which may further shine a light on the nature of the knowledge we are after."
2020.emnlp-main.613.txt,"
7 Conclusion
",2020,"based on our analysis, future work in the direction of automatic bias mitigation may include identifying potentially biased examples in an online fashion and discouraging models from exploiting them throughout the training."
2020.emnlp-main.614.txt,"
5 Discussion
",2020,"we suggest that one possibility for future work is to focus on fully unsupervised criteria, such as language model perplexity (shen et al., 2018a, 2019; kim et al., 2019b; peng et al., 2019; li et al., 2020) and model stability across different random seeds (shi et al., 2019), for model selection, as discussed in unsupervised learning work (smith and eisner, 2005, 2006; spitkovsky et al., 2010a,b, inter alia)."
2020.emnlp-main.615.txt,"
7 Conclusions
",2020,"also, we would like to explore how to overcome the obstacles that prevent us from fully exploiting large pretrained lms (e.g., gpt-2) in low-resource settings."
2020.emnlp-main.615.txt,"
7 Conclusions
",2020,"in future work, we intend to experiment with the lm-prior under more challenging conditions, such as when there is domain discrepancy between the parallel and monolingual data."
2020.emnlp-main.616.txt,"
6 Conclusion
",2020,extending model-agnostic attack strategies to incorporate other types of dataset biases and to target natural language processing tasks other than machine translation is likewise a promising avenue for future research.
2020.emnlp-main.617.txt,"
8 Conclusion
",2020,"in future work, we will apply mad-x to other pre-trained models, and employ adapters that are particularly suited for languages with certain properties (e.g.with different scripts)."
2020.emnlp-main.617.txt,"
8 Conclusion
",2020,"we will also evaluate on additional tasks, and investigate leveraging pre-trained language adapters from related languages for improved transfer to truly low-resource languages with limited monolingual data."
2020.emnlp-main.618.txt,"
7 Conclusions
",2020,"so as to facilitate similar studies in the future, we release our nli dataset,13 which, unlike previous benchmarks, was annotated in a non-english language and human translated into english."
2020.emnlp-main.619.txt,"
7 Conclusion
",2020,"additionally, in the future, we would also want to quantify the impact of varying degrees of granularity of learning emotional features from tweets on statenet’s performance."
2020.emnlp-main.619.txt,"
7 Conclusion
",2020,"priority-based suicide risk assessment for ranking tweets for suicidal risk, rather than classifying them forms our future direction."
2020.emnlp-main.619.txt,"
7 Conclusion
",2020,we plan to explore the impact of varying amounts of historical context for a user in our future work.
2020.emnlp-main.62.txt,"
7 Conclusion and Future Work
",2020,future work would be well-suited to explore 1) methods for better understanding which datasets (and individual instances) can be rebalanced and which cannot; and 2) the non-trivial task of estimating additive human baselines to compare against.• hypothesis 2: modeling feature interactions can be data-hungry.
2020.emnlp-main.62.txt,"
7 Conclusion and Future Work
",2020,"our hope is that future work on multimodal classification tasks report not only the predictive performance of their best model + baselines, but also the emap of that model."
2020.emnlp-main.62.txt,"
7 Conclusion and Future Work
",2020,"we postulate the following potential explanations, pointing towards future work: • hypothesis 1: these unbalanced tasks don’t require complex cross-modal reasoning."
2020.emnlp-main.622.txt,"
4 Conclusion
",2020,"future work can explore how to enhance a sub-optimal model using the teacher-student setup for tasks that change across domains or over time, or in scenarios where the original model and data are restricted for privacy reasons."
2020.emnlp-main.623.txt,"
6 Conclusion and Future work
",2020,"furthermore, we hope to explore the quality of fact-checking explanations with respect to properties other than coherence, e.g., actionability and impartiality.lastly, we plan to explore congruity between veracity prediction and explanation generation tasks, i.e., generating explanations which are compatible with the predicted label and vice versa."
2020.emnlp-main.623.txt,"
6 Conclusion and Future work
",2020,"in order to do this, we hope to explore other subjects, in addition to public health, for which factchecking requires a level of expertise in the subject area."
2020.emnlp-main.623.txt,"
6 Conclusion and Future work
",2020,we hope to explore the topics of explainable fact-checking and specialist fact-checking further.
2020.emnlp-main.624.txt,"
5 Conclusion
",2020,"our formulation also bridges broader nlu/rc techniques to address other critical challenges in if games for future work, e.g., common-sense reasoning, noveltydriven exploration, and multi-hop inference."
2020.emnlp-main.628.txt,"
6 Conclusions
",2020,"in the future, we will investigate the properties of our proposed method on verifying statements with more complicated operations and explore the explainability of the model."
2020.emnlp-main.630.txt,"
6 Conclusion
",2020,future work could investigate the use of non-expert human raters to improve the dataset quality further.
2020.emnlp-main.630.txt,"
6 Conclusion
",2020,"in pursuit of improved entity representations, future work could explore the joint use of complementary multi-language descriptions per entity, methods to update representations in a light-weight fashion when descriptions change, and incorporate relational information stored in the kb."
2020.emnlp-main.631.txt,"
5 Conclusions
",2020,"while our experiments are limited to cjk languages on bert, we believe the methods proposed are generic and simple to implement and expect the performance gains to also apply to different languages and models."
2020.emnlp-main.633.txt,"
6 Discussion
",2020,"although our model has achieved good performance compressing bert, it would be interesting to explore its possible applications in other neural models."
2020.emnlp-main.633.txt,"
6 Discussion
",2020,"for future work, we would like to explore the possibility of applying theseus compression on heterogeneous network modules."
2020.emnlp-main.633.txt,"
6 Discussion
",2020,"therefore, it is potential to apply theseus compression to other large models (e.g., resnet (he et al., 2016) in computer vision)."
2020.emnlp-main.633.txt,"
6 Discussion
",2020,"we will also investigate the combination of our compression-based approach with recently proposed dynamic acceleration method (zhou et al., 2020b) to further improve the efficiency of pretrained language models."
2020.emnlp-main.636.txt,"
5 Conclusion & Future Work
",2020,"as part of future work, we will explore cvt on other sequence-labeling tasks such as chunking, elementary discourse unit segmentation and argumentative discourse unit segmentation, thus moving beyond entity-level spans."
2020.emnlp-main.636.txt,"
5 Conclusion & Future Work
",2020,"furthermore, we intend to implement cvt as a training strategy over transformers (bert) and compare it with adaptivelypretrained bert."
2020.emnlp-main.637.txt,"
8 Conclusion
",2020,future work may focus on finding representations that encode the most important information for al.
2020.emnlp-main.638.txt,"
6 Conclusions
",2020,a natural future direction is to conduct a similar empirical investigation of al over bert in the context of multi-class classification and regression tasks.
2020.emnlp-main.638.txt,"
6 Conclusions
",2020,"however, while the random al baseline is limited in its ability to help bert emerge from this poor initial model, al strategies turn out to be very helpful."
2020.emnlp-main.638.txt,"
6 Conclusions
",2020,"it would also be interesting to investigate the realm of larger annotation budgets, and more recent bert variants (liu et al., 2019; lan et al., 2019)."
2020.emnlp-main.638.txt,"
6 Conclusions
",2020,"the development of novel al methods, that are tailored for pre-trained models such as bert, seems like an important direction for future work."
2020.emnlp-main.638.txt,"
6 Conclusions
",2020,"we hope that the experimental results and analyses reported here, as well as the release of the research framework we developed, would be instrumental for these and other future studies."
2020.emnlp-main.639.txt,"
6 Conclusion
",2020,we hope that this work can help inform researchers of considerations to make when using lpx models in the presence of domain shift.
2020.emnlp-main.64.txt,"
5 Conclusion
",2020,"in the future, we will investigate debiasing retrieval-based dialogue models and more complicated pipeline-based dialogue systems."
2020.emnlp-main.640.txt,"
6 Conclusion and Future Work
",2020,"in future work, we plan to optimize the lowlevel code and to develop new hardware to deploy vvmas in real-world applications."
2020.emnlp-main.640.txt,"
6 Conclusion and Future Work
",2020,we hope that this work would bring the novel concept of ai co-design (between software and hardware) to the domain of nlp applications.
2020.emnlp-main.641.txt,"
4 Conclusion
",2020,"besides, we propose and compare various token representation and pre-processing strategies in order to integrate fillers."
2020.emnlp-main.641.txt,"
4 Conclusion
",2020,"we plan to extend these results by studying the mixing of such textual filler-oriented representations with acoustic representations, and further investigate the representation of fillers learnt during pre-training."
2020.emnlp-main.643.txt,"
8 Conclusion and Future Work
",2020,"analyzing the demographic, cultural, and gender bias in research pertaining to financial disclosures, particularly earnings calls, forms a future direction of research."
2020.emnlp-main.643.txt,"
8 Conclusion and Future Work
",2020,"experimenting with other sets of commonly used acoustic features such as mfcc coefficients, opensmile features and audeep features for representing audio utterances also form a future direction for audio feature extraction."
2020.emnlp-main.643.txt,"
8 Conclusion and Future Work
",2020,"second, we want to expand the analysis presented in this paper beyond the s&p 500 index and us-based companies."
2020.emnlp-main.643.txt,"
8 Conclusion and Future Work
",2020,there are several promising directions of future work that we wish to explore.
2020.emnlp-main.645.txt,"
4 Conclusions and Future work
",2020,"future direction also include alternate architectures, reward schemes, and evaluation using human judges."
2020.emnlp-main.645.txt,"
4 Conclusions and Future work
",2020,"recent works (lu et al., 2018; d’autume et al., 2019) have proposed some solutions to address these challenges and we plan to explore them."
2020.emnlp-main.646.txt,"
7 Conclusion and future work
",2020,another important direction is to investigate how to integrate the ability to aggregate entities derived from training on tesa into an abstractive summarizer.
2020.emnlp-main.646.txt,"
7 Conclusion and future work
",2020,"in future work, we would like to expand the domains covered by our dataset, which is biased towards topics found in the source corpus, such as politics."
2020.emnlp-main.647.txt,"
7 Conclusion
",2020,"in future works we plan to add other languages including arabic and hindi, and to investigate the adaptation of neural metrics to multilingual summarization."
2020.emnlp-main.648.txt,"
6 Conclusion
",2020,"we introduce multi-xscience, a largescale dataset for mds using scientific articles."
2020.emnlp-main.649.txt,"
9 Conclusion
",2020,our findings suggest that more intentional and deliberate decisions should be made in selecting summarization datasets for downstream modelling research and that further scrutiny should be placed upon summarization datasets released in the future.
2020.emnlp-main.65.txt,"
6 Conclusion
",2020,an important future direction will be generating the distractors and learning the rationality coefficients.
2020.emnlp-main.654.txt,"
7 Conclusion and Future Work
",2020,"finally, another interesting exploration is to extend the model with a jointly trainable movie recommendation and movie information modules."
2020.emnlp-main.654.txt,"
7 Conclusion and Future Work
",2020,"then, we plan to investigate the strategy patterns for people with different personalities and movie preferences to make dialog system more personalized."
2020.emnlp-main.654.txt,"
7 Conclusion and Future Work
",2020,"this work opens up several directions for future studies in building sociable and personalized recommendation dialog systems as follows: first, we will explore more ways of utilizing the strategies, including dynamic strategy selection after decoding."
2020.emnlp-main.655.txt,"
7 Future Work and Conclusion
",2020,we hope that our dataset will encourage further interest in curiosity-driven dialog.
2020.emnlp-main.655.txt,"
7 Future Work and Conclusion
",2020,we see two immediate directions for future work.
2020.emnlp-main.657.txt,"
8 Conclusions and Future Work
",2020,"future work may explore generating of diverse sets of hypotheses for a given premise and label, with the goal of performing data augmentation."
2020.emnlp-main.657.txt,"
8 Conclusions and Future Work
",2020,other future work will be to measure the performance of gennli on adversarial and similarly challenging nli datasets.
2020.emnlp-main.658.txt,"
5 Conclusion
",2020,bias mitigation in models and datasets remains a crucial direction for future work if systems based on datasets like the ones we study are to be widely deployed.
2020.emnlp-main.658.txt,"
5 Conclusion
",2020,"while these interventions may be helpful for future evaluation data, it appears that the type of creativity induced by our relatively open-ended base prompt works well for pretraining, and the resulting artifacts are a tolerable side-effect of that creativity."
2020.emnlp-main.659.txt,"
6 Conclusions
",2020,"finally, we give suggestions on future research directions and on better analysis variance reporting."
2020.emnlp-main.659.txt,"
6 Conclusions
",2020,"however, large instability of current models on some of these analysis sets undermine such benefits and bring non-ignorable obstacles for future research."
2020.emnlp-main.659.txt,"
6 Conclusions
",2020,we hope this paper will guide researchers on how to handle instability and inspire future work in this direction.
2020.emnlp-main.661.txt,"
7 Conclusion
",2020,"however, we also show limitations of our proposed methods, thereby encouraging future work on conjnli for better understanding of conjunctive semantics."
2020.emnlp-main.662.txt,"
5 Conclusion
",2020,"though language-dependent tasks like dependency parsing are challenging to translate, mt can efficiently transfer large and expensive-to-create labeled datasets from english to other languages in many nlp tasks, including text classification, question answering, and text summarization."
2020.emnlp-main.664.txt,"
5 Conclusion
",2020,we also encourage future reports of system performances to use the same task formalization whenever possible.
2020.emnlp-main.666.txt,"
7 Conclusions
",2020,"in the future, we plan to study how we can apply synsetexpan at the entity mention level for conducting contextualized synonym discovery and set expansion."
2020.emnlp-main.669.txt,"
7 Conclusion and outlook
",2020,"overall, we hope that codex will provide a boost to research in kgc, which will in turn impact many other fields of artificial intelligence."
2020.emnlp-main.669.txt,"
7 Conclusion and outlook
",2020,"some promising future directions on codex include: • better model understanding codex can be used to analyze the impact of hyperparameters, training strategies, and model architectures in kgc tasks.• revival of triple classification we encourage the use of triple classification on codex in addition to link prediction because it directly tests discriminative power.• fusing text and structure including text in both the link prediction and triple classification tasks should substantially improve performance (toutanova et al., 2015)."
2020.emnlp-main.67.txt,"
6 Conclusion
",2020,"we also report the benchmark models and results of five evaluation tasks on risawoz, indicating that the dataset is a challenging testbed for future work."
2020.emnlp-main.670.txt,"
6 Conclusion and Future Work
",2020,"in the future, we are interested in effectively integrating different forms of supervision including annotated documents."
2020.emnlp-main.672.txt,"
6 Conclusion and Future Work
",2020,potential future work includes combining the neural and cut-based approaches into a stronger method.
2020.emnlp-main.673.txt,"
10 Conclusion
",2020,"notable findings from our empirical evaluation include: (1) not all neural text generation methods generate high-quality human-mimicking texts–in particular, gpt2, grover, and fair generated better-quality texts and (2) using specific linguistic features and simple neural architectures, we can solve three problems reasonably well, except gpt2 and fair in p2 and grover in p3."
2020.emnlp-main.675.txt,"
6 Conclusions
",2020,"as next steps, we plan to address further types of revisions and extend our experiments to document-level settings."
2020.emnlp-main.676.txt,"
8 Conclusion and Future Work
",2020,"another interesting direction of future research is to explore the cold start problem, where man-sf could be leveraged to predict stock movements for new stocks."
2020.emnlp-main.676.txt,"
8 Conclusion and Future Work
",2020,"we plan to further use news articles, earnings calls, and other data sources to capture market dynamics better."
2020.emnlp-main.677.txt,"
7 Conclusions and Future Work
",2020,"future work will investigate ways to improve performance (and especially precision scores) on our data, in particular on low-support labels."
2020.emnlp-main.677.txt,"
7 Conclusions and Future Work
",2020,"in this study, we provided a first stepping stone towards future research at the intersection of nlp and sustainable development (sd)."
2020.emnlp-main.68.txt,"
10 Conclusion
",2020,we hope that this study will facilitate discussions in the dialogue response generation community regarding the issue of filtering noisy corpora.
2020.emnlp-main.681.txt,"
6 Conclusion
",2020,we believe a robust understanding of these algorithms is a prerequisite for theoretically motivated development of deeper models.
2020.emnlp-main.682.txt,"
6 Conclusion and Future Work
",2020,future work can use anomaly detection approaches operating on our model’s predicted word vectors to detect anomalies in a word’s representation across time.
2020.emnlp-main.682.txt,"
6 Conclusion and Future Work
",2020,"we also plan to investigate different architectures, such as variational autoencoders (kingma and welling, 2014), and incorporate contextual representations (devlin et al., 2019; hu et al., 2019) to detect new senses of words."
2020.emnlp-main.684.txt,"
5 Conclusion
",2020,the extension of the scope will be the future work.
2020.emnlp-main.685.txt,"
7 Conclusion and Future Work
",2020,"in future work we plan to apply our model to longer, book length documents, and plan to add more structure to the memory."
2020.emnlp-main.687.txt,"
8 Conclusion
",2020,we believe there is much potential for additional selfsupervision tasks and leave those for future work.
2020.emnlp-main.688.txt,"
5 Conclusions
",2020,"in future work, we would like to study how to introduce acyclic rules to the walk-based systems."
2020.emnlp-main.689.txt,"
6 Conclusion and Future Work
",2020,"as discussed in section 5, we also plan to develop a more flexible scoring function which can handle equivalent trees."
2020.emnlp-main.689.txt,"
6 Conclusion and Future Work
",2020,"finally, we plan to evaluate bertft on other temporal relation datasets as part of a larger pipeline, which will include a mapping between tdts and other temporal relation annotation schemas such as the tempeval-3 dataset (uzzaman et al., 2013)."
2020.emnlp-main.689.txt,"
6 Conclusion and Future Work
",2020,"for future research, we plan to explore other types of deep neural lms such as transformerxl (dai et al., 2019) and xlnet (yang et al., 2019)."
2020.emnlp-main.69.txt,"
6 Conclusions
",2020,"future directions include the incorporation of phonological and morphosyntactic features, application to other languages, and most importantly, a model extension to infer temporal ordering."
2020.emnlp-main.691.txt,"
6 Conclusion
",2020,"for future research, it is interesting to enhance seqmix with language models during the mixup process, and harness external knowledge for further improving diversity and plausibility."
